id,name,popularity,followers,genres
3sQmCQTAFYhnhhoBhsv81C,Kashovski,38.0,1699.0,['afro house']
0LC3HTEh3afI3UfpmSdShk,Idd Aziz,47.0,5412.0,['afro house']
7bKJsFgjE6XoO5fDhTCCqX,WiDE AWAKE,42.0,20584.0,['bass trap']
5FY5CvkIgbORCgqPr1FsMG,Xo Man,29.0,1975.0,[]
2UrCf8LmvXFfXAR0HtGkSx,Jack Dawson,30.0,305.0,[]
46yoMIbiLf1tIH3CRZiSGX,DJ Afterthought,35.0,4515.0,[]
2CRx4wZoJ1wJLX6DtKJpej,Vindu,40.0,13057.0,"['bosnian electronic', 'japanese chillhop']"
3bwENxqj9nhaAI3fsAwmv9,Tokyo Machine,49.0,202641.0,['japanese dance pop']
4h7NLIlg1oYdEtfQJfyto0,Nouvelle Vague,51.0,348303.0,"['lounge', 'nu jazz']"
0gOsZcHl7H3ewXVIEnWFZX,Camille,52.0,182170.0,"['chanson', 'nouvelle chanson francaise']"
0QRElUVqKorMjCNg6yPQfw,Jeannette,46.0,201.0,[]
31gYO24AA8eh6LmCV2m05B,Alex & Daniel,16.0,10113.0,"['chilean indie', 'chilean rock', 'pop electronico']"
5PoJhiT21fXvZitg3guhiJ,( Me Llamo ) Sebastián,30.0,38283.0,"['chilean indie', 'chilean rock']"
6NUBt2nj5uT4iLLTIMRxra,Duit,45.0,3782.0,['polish electronica']
07vNMZfNvVVmo0Ajvj8foo,Die Gebrüder Brett,47.0,68988.0,"['leipzig electronic', 'tekk']"
5RGWiXdMT7TzvA3vr3LYP6,SzumH,29.0,275.0,[]
0dhRp1woRu1fHDF8TSyiVV,Bullet061,19.0,64.0,[]
0u18Cq5stIQLUoIaULzDmA,DROELOE,53.0,213036.0,"['bass trap', 'future bass', 'pop edm', 'vapor twitch']"
55FVjkpZs1zuo3zqBgrKtC,Kaivon,47.0,83391.0,['melodic dubstep']
4R0EwsTKt1LIFcdezmuezM,Grandtheft,34.0,59568.0,"['bass trap', 'electro house', 'electronic trap']"
4AA8eXtzqh5ykxtafLaPOi,What So Not,55.0,304896.0,"['aussietronica', 'brostep', 'edm', 'electro house', 'electronic trap', 'escape room', 'vapor twitch']"
4T5kpUiQUVJhuf9YT28qlf,Branchez,45.0,16313.0,[]
5B4kCOhcqTywB9YwXPfFtJ,Weird Genius,50.0,450055.0,['indonesian edm']
5n4a9seylr5pY9paMr9nWP,Reikko,34.0,4703.0,"['hyperpop', 'indonesian emo rap', 'indonesian hyperpop']"
6icQOAFXDZKsumw3YXyusw,Lil Yachty,75.0,9178470.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
3fmMaLC5jjf2N4EC2kTx0u,Hermitude,50.0,256494.0,"['australian dance', 'australian indie', 'downtempo', 'escape room']"
6JW55AQgf9M9SZgzZou2NQ,Mataya,45.0,1247.0,[]
0MH2SnPBynNlz9HRqC84ZK,Young Tapz,43.0,85.0,[]
7AOCUMe3rKW4o3uADBNwVy,Sophie Simmons,47.0,13410.0,['la pop']
2ABBMkcUeM9hdpimo86mo6,Tourist,53.0,164992.0,"['chillwave', 'indie soul', 'indietronica', 'vapor soul']"
4Ibjhh0sibd5FrMcot5aOu,Ardyn,36.0,6805.0,['uk alternative pop']
36jYAd2YSZ3xc21LNvMPPV,Davis Mallory,30.0,1429.0,[]
6iWuBN32BqCJAeXW6o3nil,Cautious Clay,56.0,261248.0,"['indie r&b', 'nyc pop']"
62KIJJdBnLN13RmoZPNXfc,Valdes,26.0,22329.0,"['argentine indie', 'electronica argentina', 'indie cordoba', 'pop electronico', 'r&b argentino']"
1KJvuZHmkpnrjIyTLhhwpb,Solar,58.0,131681.0,['polish hip hop']
0e0yLUXN79Op2NJY8ePeQF,Mambakid,14.0,26.0,[]
4PBJ9JbSHMMA78dtwhXtLa,Ansar.,7.0,3045.0,[]
19m3oZKjGSLzVW0OGIAcNg,George Maple,41.0,42761.0,['australian pop']
28YvCT7aJv6DMie7ltTeqo,Jacknife,30.0,15026.0,"['australian dance', 'dark clubbing']"
4FeXPYeo2Ts8EPAwHFJPRE,Ahsan Javed,9.0,48.0,[]
5jm3x1qIibWdKSEMw2G011,Moksi,48.0,109492.0,"['bass house', 'brostep', 'dutch edm', 'electro house', 'electronic trap']"
6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,69.0,2365913.0,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']"
3TKCdsX8yNNoiC1gesn6or,RONNY J,45.0,393473.0,"['melodic rap', 'miami hip hop']"
1xQVwAdSzsF8DO76NsZpMK,Viken Arman,41.0,52842.0,['organic electronic']
22Z32gjyHDehQRvqWJHJOo,Hrag Mikkel,29.0,8348.0,"['arab electronic', 'ethnotronica', 'organic electronic', 'organic house']"
3XdGpYRQNK9osN8W3jyXpd,Hobta,22.0,310.0,[]
0ksNNF08VvPbHDXN06mrYa,Krovostok,46.0,358085.0,"['kavkaz', 'russian electronic', 'russian gangster rap', 'russian hip hop', 'russian trap']"
5oREZfPeedk4nyo1GpqKfU,BVRNOUT,36.0,12087.0,['electronic trap']
14cxVSokfnzjWzmzeoavXb,5oh8,23.0,527.0,[]
2Uy7HZ1G1NKVkRqAvGe5a0,Tribe Society,34.0,68777.0,['electronic rock']
4MAPWlyF0tOgw8djPFLU9V,KOKÔ CECÊ,17.0,13792.0,"['chihuahua indie', 'mexican indie', 'mexican rock', 'pop electronico']"
1cEKae6J83197V4jUz0GSJ,1988,31.0,6283.0,"['illbient', 'polish alternative rap', 'polish experimental electronic']"
3U5Oag04Yl2WnvPULOlsMD,Kukon,68.0,404673.0,"['polish hip hop', 'polish trap']"
4KtyUYo9zaM9YggIVc7uxx,DAF,34.0,57017.0,"['dusseldorf electronic', 'ebm', 'industrial', 'neue deutsche welle', 'old school ebm']"
5BwfcZdtiyHLvxKi7JrNMz,Malbec,38.0,71851.0,"['russian alt pop', 'russian electronic', 'russian hip hop', 'russian pop']"
6Gk9dBiOslC7BfljIWmzj2,Siuzanna,39.0,52710.0,"['russian alt pop', 'russian electronic']"
6eK6JN4xhNFMfe2QHLwrx9,Novia Bachmid,44.0,15402.0,[]
5tuOpj3ofDA06hxQjvjdGZ,Angger Dimas,32.0,9786.0,['indonesian edm']
6POMCYQE1sq1BJ8FnAvTA8,Nessly,40.0,31241.0,['melodic rap']
4A9nJrRnCnzn6N9IiEPy5B,БЦХ,33.0,864.0,[]
7zN7ZzgJdUZdEcbecViK4N,Dropped Out,43.0,6177.0,['indian electronic']
4UubVINfHiZxIV8k2PechF,mohit,21.0,3928.0,['desi trap']
6G7P1WNRTlg3FxiYaW0hYh,Prudence,34.0,8792.0,[]
31XcLJj5SRtJ0smI0iV9g8,Morgan Phalen,33.0,292.0,[]
4sAweKU7CjDZ1bUEb6VF6a,Naseebo Lal,45.0,238399.0,"['classic pakistani pop', 'sufi']"
3jvLVdebZznGhPcOcOFKd9,Arude,27.0,6151.0,['ukrainian electronic']
0PDXIBsT4ZOJyqrF1MYnxh,RNSOM,25.0,234.0,[]
1UMFvfUUhddeehpyd7D8dw,Davis,27.0,550.0,[]
4zVCMnjw54nkhGHU4e1Pav,ISOxo,43.0,20644.0,[]
6T9vLiLn2HpWHNaaEajGB4,FrostTop,32.0,4856.0,[]
07CimrZi5vs9iEao47TNQ4,Flowdan,60.0,53812.0,['grime']
7aSsnDTH11xS2yIn6cNtsF,Mercer,39.0,37624.0,"['bass house', 'dutch house', 'electro house']"
6d1HqiWNEKV9zFqQM9WeYo,Romare,47.0,152684.0,"['electronica', 'indie soul']"
6MoZZABXeQwEmzmcwICxwK,CLUBZ,46.0,116235.0,"['latin rock', 'mexican indie', 'pop electronico']"
5xCqJdB2V3ZNfuxhiAJi2r,Yael Meyer,18.0,4349.0,['mexican electronic']
7KzNtHVcFbaZoGufsX1Jj0,Randomized Coffee,17.0,1384.0,['african electronic']
0Lh1YzhAgTeHmXP7BFox6g,Noel GC,12.0,14.0,[]
3hkWJA2RzyurjnzAFqfbRj,Owem-G,10.0,202.0,[]
69IreGRMoBEqQ6n1LZIhDo,Ándrue,17.0,324.0,['pakistani electronic']
0i4Dxa9yaEorvpp6Ad5Zkw,Mythos 'N DJ Cosmo,32.0,2752.0,['bubble trance']
1zTAQ6zkGz2L2i6lfR30EX,The Presets,46.0,182373.0,"['alternative dance', 'australian dance', 'australian indie']"
2llTGhog6PYF3KfYg5sTYe,Proyecto Gomez Casa,25.0,4252.0,"['electronica argentina', 'pop electronico', 'r&b argentino']"
0lzV2CiahHRiGd6qpADtPS,James Hersey,45.0,53791.0,[]
53ixqKNKVTgtSx3m3DGMA2,FKi 1st,40.0,15462.0,['atl trap']
2tMOCIpxj6jwM9e6pmwGiP,KEY!,45.0,40124.0,['underground hip hop']
1gR0gsQYfi6joyO1dlp76N,Justice,56.0,1125841.0,"['alternative dance', 'dance-punk', 'electronica', 'filter house', 'indietronica', 'new rave']"
58wDbO29TUyzGTz7gZqOue,Unders,36.0,24982.0,['organic electronic']
1pgxAcdxuIlb6Ax2xioK30,Zoya,19.0,3410.0,['indian edm']
2GaynEwi8XdZuZ372KKsgc,Creek Boyz,29.0,12568.0,['baltimore hip hop']
7gVaS1q03Q8Dliy2lDXLx3,Perk Pietrek,15.0,1256.0,['singaporean electronic']
7Gx5RTrPWOcdOiwLGgtqm4,Domshe,15.0,674.0,['lithuanian electronic']
5yYR29jWlDrKpnG7fApk7V,Karan Singh,7.0,259.0,[]
6HPQL29s9LBKYjVLUuswm4,Rohit Gupta,8.0,29.0,[]
1AekZ8puJfRnfXsM4ybgHy,Pankaj Sakha,7.0,9.0,[]
4qxDuHrnTYQkihZiJYLWdy,Armen Miran,41.0,69859.0,"['organic electronic', 'organic house']"
6rdTxNwQhUJTodUx7voWXO,Hraach,44.0,56417.0,"['organic electronic', 'organic house']"
2fNr4ldujwq97v1jWeqs8K,Kai Wachi,53.0,117515.0,"['brostep', 'deathstep', 'dubstep']"
0dm0kGiPyhp2mps5nutUUa,Fella,47.0,9604.0,['lithuanian electronic']
0cDMOBsQAiNdrEsQXrtqXp,Marcus Cardello,42.0,1071.0,[]
4M7kyBSGHK0aYYjObYeRXZ,Sahalé,39.0,31636.0,"['arab electronic', 'ethnotronica', 'organic electronic']"
2X2QKxpUF4yemFqILMoZUQ,Buddha-Bar,49.0,197154.0,['world chill']
1PqkzV8bXUf9ZBPC6OJo7o,Kongsted,33.0,24930.0,"['dakke dak', 'danish electronic', 'danish hip hop', 'danish pop']"
04pwBSWIWlF5Bdvg6SmrRc,KVPV,39.0,33875.0,"['belarusian electronic', 'g-house']"
51NwQz5MA32kigUGYjdA3z,Carlo Lio,25.0,20027.0,"['canadian electronic', 'canadian house', 'deep minimal techno', 'minimal techno']"
1NTljmDof9yJq0kaRsAucp,Refeci,46.0,8149.0,"['danish electronic', 'melbourne bounce international']"
6VMiCKfMjcq2KzrozRA9ko,Michel Fannoun,44.0,2337.0,[]
1vqfuBk5JF1LynFQZ19p3r,Apollo Jane,18.0,178.0,[]
3SwCI0XH9jdYWKJLfKEjTH,Era Wadi,28.0,363.0,['austin hip hop']
19zuiWthJYU6FCqnV4mJYC,Kinny Zimmer,62.0,244433.0,['polish hip hop']
17MjqHVqjHRfIKAKen6o34,Pongo,42.0,48807.0,['african electronic']
159cwGtgCzNpyHWY6tzihH,Milk & Sugar,45.0,46393.0,"['disco house', 'munich electronic', 'vocal house']"
6SCXbOcrtf0pDqKPaVIvUs,Torso,14.0,60.0,[]
0hiuHkPEjsi3VFOkm31mP3,Anti & Ratok,14.0,57.0,[]
6oZhc4ONSAMn6RYg6o6VWL,Crystal F,49.0,45531.0,"['psychokore', 'tekk']"
2iXPA2OTgRMsfR1M1I6YDT,Fakkt,25.0,1324.0,[]
3LjfV43PERVCik8bEw4JGf,Lumber,26.0,1476.0,['indie emo']
3CbYyyd8wH3RT6t0jwpdzC,Murda Beatz,56.0,132515.0,"['canadian hip hop', 'canadian trap']"
080kPbQFzomkrfHW8U4XkZ,rainy bear,61.0,3680.0,[]
3IWWEdcjhQ3aU6WIk7XdgZ,Jimmy Levy,44.0,42718.0,['maga rap']
3mLdH6xxrscTf2poCN9Kzy,Rio Santana,42.0,4992.0,[]
2V0DROfM2ieFSOcA3SHJLD,Judah,42.0,1235.0,[]
4DROs1Ye9DiLY3X8L7xvl8,Andrez Babii,46.0,29485.0,['rap romantico']
75q3USMHhXwAcZWZnl9fGi,Tom. G,36.0,14152.0,['florida rap']
3EXdLajEO02ziZ90P90bSW,Lil Xan,55.0,2336331.0,['cloud rap']
0td8n3WZG9kptG9UsmYfc9,"Jonathan ""JR"" Rotem",36.0,158.0,[]
1sXheU8YOsJUQNTjzYQ7wI,Auram,27.0,2017.0,[]
2J6pigOrBmKQgqJUY5UM7r,Matt OX,55.0,305621.0,"['melodic rap', 'plugg', 'rage rap']"
0ZwLuYX3Fe14PhonPeqd5X,Surbhi Jyoti,43.0,216.0,[]
6qcIg4IPLulyc03mWR87N8,Kanika Kapoor,55.0,575703.0,"['filmi', 'modern bollywood']"
3BG9cpTxZQzQChcsp7ss9a,Mr. Capone-E,49.0,243793.0,"['chicano rap', 'g funk', 'west coast rap']"
07ziSY1M5vTjGnNtW9WNeR,Ananthakrrishnan,41.0,213.0,[]
0TBQhPUEj1c5PlmTu3Hq5q,Teejay,51.0,89661.0,['tamil pop']
57o1IPq5xCi32XkPLCDsjh,Al Rufian,48.0,204.0,['tamil pop']
1QO8PBgZ3Cv1xtKyw9ihjT,Byg Byrd,55.0,30803.0,"['punjabi hip hop', 'punjabi pop']"
54MDNPrVZ6rT83ZEgZzTGN,The Kidd,44.0,272.0,[]
0qkE3ei6S9JhPheroVpzqn,Kaushik Krish,53.0,2194.0,['tamil pop']
41mbGEbwlzaCzy3sDVuFoj,Rav Aulakh,39.0,20511.0,['punjabi hip hop']
21wSW3l3ykp9cMOkbfMbQo,Azaad,35.0,549.0,[]
5oL0GAI8fKD0Wgbr4Em9AS,Shooter Kahlon,50.0,42398.0,['punjabi pop']
2SyZp7V9vbRK1crDWxy4Ds,Sonam Bajwa,50.0,7572.0,[]
08mu3VEvLCIWDq4t0NNoTN,Sikander Kahlon,48.0,63812.0,"['desi hip hop', 'punjabi hip hop']"
2o08sCWF5yyo2G4DCiT7T9,HVME,62.0,59275.0,['slap house']
1VwNP7mP5DmTsdJqQuW0nT,Ajey Nagar (CarryMinati),47.0,345411.0,['hindi hip hop']
6VThiaywEMHlLUf8ThNxdg,Wily Frenzy,47.0,8008.0,[]
7fc9ZrMgda9ugNGz5DOTtw,Blockboi Twitch,43.0,4362.0,['canadian hip hop']
6lMIhndzcevFkVWSJnXPt2,Desi Crew,62.0,9534.0,['punjabi pop']
4rgw8A5vcYinpZLDKHrEdV,Satinder Sartaaj,58.0,1832059.0,"['punjabi pop', 'sufi']"
183DgO92lAqgpVVNKI7ZKF,Raj Ranjodh,44.0,168569.0,['punjabi pop']
6rHyVOJFRsLEOo1aOd2zQG,Kahlon,43.0,53278.0,"['punjabi hip hop', 'punjabi pop']"
1FtBEIWAwvw5ymBen5GICR,Chlöe,60.0,315215.0,['contemporary r&b']
1GH0DojDQJeEKQ4BDMShAL,Gana Balachandar,47.0,2370.0,[]
21U7OdOREja3hRaxem7U4X,Christopher Stanley,50.0,487.0,['tamil pop']
2sSILAscwBbgmjmwlecoFA,Sudarshan Ashok,49.0,333.0,[]
7GgAwYJnBBFT1WogNWf0oj,Amrit Maan,61.0,4962747.0,['punjabi pop']
5WZViOJ21095FUcGPMpKFF,MC SQUARE,54.0,401297.0,['haryanvi hip hop']
4eHycMGKslAXJLcLO4F82x,Bunty Bains,49.0,1342.0,[]
2RJawMqX9ESxws2KMtHyP3,Deep Jandu,59.0,1266116.0,"['desi hip hop', 'punjabi hip hop', 'punjabi pop']"
5tvfyAT4aOIOkumo6vw1yL,Arjun,53.0,569950.0,"['desi hip hop', 'desi pop']"
5CGQa62CAweD76eHlDmp1m,Dilpreet Dhillon,55.0,2269590.0,['punjabi pop']
43iOhUGMAnS6QbPEUYqkpg,Kaur B,41.0,252196.0,['punjabi pop']
4LLpKhyESsyAXpc4laK94U,Mac Miller,81.0,9338883.0,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
6WaQm4n7YfvvH7r94yMAeu,Bjorn Surrao,37.0,1854.0,[]
15iVAtD3s3FsQR4w1v6M0P,Chief Keef,71.0,4006920.0,"['chicago bop', 'chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']"
57dN52uHvrHOxijzpIgu3E,Ratatat,63.0,594039.0,['indietronica']
6xFrZbce9KH5APjBe4QVNa,Da$H,42.0,33642.0,"['new jersey rap', 'underground hip hop']"
1IMZlbjHW9DCrW6xbtjI6F,Pragathi Guruprasad,44.0,1861.0,['tamil pop']
1xHIVVHhwnuYe0uCAip33C,Alfaaz,47.0,211301.0,['punjabi pop']
2YOYua8FpudSEiB9s88IgQ,Yung Gravy,68.0,1607837.0,"['meme rap', 'minnesota hip hop']"
1iuGd0kNu2eqLwP9DFGCNY,VTORNIK,53.0,62965.0,['russian drill']
3kXvE7gEBfGkwDaknMngF7,Phonk,54.0,169516.0,[]
0UcXjTpzt0DmIwPSNwlJfF,jetsonmade,52.0,28924.0,[]
5F1aAS1duwlzExnPs3l2Xe,Pooh Shiesty,66.0,1216378.0,"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
6QoCrBHsojKnOrsGNfRcTN,Talwiinder,59.0,130692.0,['punjabi hip hop']
0QX0UY2UJtnhfEbqUbTz6h,Enzo,44.0,516.0,[]
01PyusFVbXgoD5Kl1mR8CC,Young Stunners,56.0,814698.0,"['desi hip hop', 'pakistani hip hop', 'urdu hip hop']"
3mGW1eoqwNtCxd8R3hIOM5,Talhah Yunus,58.0,652691.0,"['desi hip hop', 'pakistani hip hop', 'urdu hip hop']"
7w4cOzDZ5rfomlKHfunmbV,Lehmber Hussainpuri,47.0,393917.0,"['classic bhangra', 'punjabi pop']"
6MqZjgch4AHGc5f8P1167O,Sneha Pant,47.0,479.0,[]
3nHrG4Rydw3kRroBjwwGhp,Amar Sandhu,42.0,39658.0,['punjabi pop']
29cBzYwqCZF4fjCisS8UvU,Inno Genga,49.0,22770.0,['tamil pop']
5jNmxPYz8QE5rYp4GDil8t,Dina Rae,66.0,6616.0,[]
7frYUe4C7A42uZqCzD34Y4,Sultaan,52.0,253373.0,"['punjabi hip hop', 'punjabi pop']"
0Fz8lO3JBWoZRprqgNos8e,Gavy Dhaliwal,37.0,15242.0,['punjabi hip hop']
3FxW0tkjSNrYa2RvxqNKMG,Bhallwaan,40.0,21065.0,['punjabi hip hop']
5MbPfJqHhxfXRw137kZPXL,Swapan Sekhon,35.0,15.0,[]
1rt19qkEViw6JnmrDzm4A7,Gur Chahal,38.0,7850.0,['punjabi pop']
2uQ1U4E4ZAJ60qc2497ZR4,Jaani,39.0,13.0,[]
7bcSOvqOKoyZqU41p5YuoJ,Sukhbir,50.0,865016.0,"['bhangra', 'filmi', 'modern bollywood']"
5tQK6I2uZ8bZUwjc2eNep9,Divya Khosla Kumar,39.0,3301.0,[]
699OTQXzgjhIYAHMy9RyPD,Playboi Carti,84.0,8569785.0,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
4yBK75WVCQXej1p04GWqxH,Jeezy,67.0,2377970.0,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'rap', 'southern hip hop', 'trap']"
1t44XSPiW7z8PebleCo7uP,Fateh,52.0,199034.0,"['desi hip hop', 'desi trap', 'punjabi hip hop', 'punjabi pop']"
0wEpmOl5l4V1PijK15QuDj,Girik Aman,37.0,1988.0,[]
5ZXuveln0SCEl9FW7oOMYz,Gupz Sehra,44.0,10591.0,"['bhangra', 'punjabi pop']"
7967TUOaS203OMlBrsHS8X,Hans Raj Hans,44.0,474583.0,"['filmi', 'sufi']"
0LikRZIcLgKr4L7a37xpmx,Harjit Harman,46.0,463196.0,['punjabi pop']
6pU5oz09VUYtnFTd4P1Mxn,Ranjit Bawa,52.0,5136762.0,['punjabi pop']
5azWSYXVoLKYKHlR5zNJ7i,Sharry Mann,57.0,1806977.0,['punjabi pop']
2tcB32mxjVzmLcyfGizWNX,Surjit Bindrakhia,47.0,747290.0,['classic bhangra']
3XogEyWUGyJGPSIjKuR2Qc,Atul Sharma,40.0,2417.0,['shabad']
5qQVMvDtASDmERUI9LlbgH,Beat Minister,41.0,308.0,[]
7IVzXMMN7fFi7PXxPhXcAB,Manj Musik,48.0,30593.0,['desi hip hop']
4WfXu0xIHhthU5Jb5x3hRq,Mista Baaz,49.0,14959.0,['punjabi pop']
3jbXizgjZpi8FZ9g28wb1c,Preet Hundal,49.0,1340.0,['punjabi pop']
5aLCSARkIADqbSrMOrunOH,Vee,46.0,1517.0,['punjabi pop']
2JlwKfQpBmPFip5JT4d7VG,Alisha Thomas,47.0,861.0,['tamil pop']
2HrvJh5lOdSH1DLlWCAtJI,Rusha & Blizza,45.0,22762.0,['indian indie']
6awzBEyEEwWHOjLox1DkLr,Girl Talk,47.0,206274.0,"['mashup', 'pittsburgh indie']"
6IXCMrBt0mAAwczpIwxZbL,John Wicks,26.0,10970.0,"['florida rap', 'underground power pop']"
2S2mt1DiA4QKdKvtqwxrbB,Jackboy,52.0,476052.0,"['florida rap', 'memphis hip hop']"
0VI5poXvvDVFaIPdL7M4rY,AFKAP,35.0,31625.0,"['desi hip hop', 'desi trap']"
4J6A7DGmVEA4CXhTnCxxEd,Andro,53.0,323301.0,['russian trap']
3uL4UpqShC4p2x1dJutoRW,Ghostemane,69.0,3206882.0,"['cloud rap', 'dark trap', 'florida rap']"
04C4hliPNKc6VZsTzmyyq0,Davi Singh,37.0,5531.0,[]
3GB9ulskXfPOQCzw0SNEDx,Niranjana Ramanan,44.0,3107.0,['tamil pop']
7KeHqlOZHTwKhGAT8qrQ8L,Master Rakesh,41.0,1105.0,['classic punjabi pop']
2yIbh3ljfJvWJw5VPj2n6t,Shortie,42.0,558.0,[]
7oa1NaHIJ7PtRzPbObT37j,Deepti,40.0,95.0,[]
5IfJHO9jIE1GVuC517P3nr,Jaz Dhami,49.0,426045.0,"['desi pop', 'punjabi hip hop', 'punjabi pop']"
716NhGYqD1jl2wI1Qkgq36,Bizarrap,84.0,11996373.0,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']"
52iwsT98xCoGgiGntTiR7K,Quevedo,85.0,2533104.0,"['rap canario', 'trap latino', 'urbano latino']"
74D1UgRzMhTSPz698exXmR,Panjabi MC,52.0,260223.0,"['bhangra', 'classic bhangra', 'desi hip hop']"
3EW0kQ1skZiK1NHg3Spt9J,Takeoff,68.0,1429714.0,"['atl hip hop', 'rap', 'trap']"
0UuXsNfPKHnsxqO6ReEUS3,Chris G.,41.0,3619.0,"['tamil hip hop', 'tamil pop']"
4xUI2yJe8cZHYGhS8rk1oR,Prudhvi Chandra,51.0,190898.0,['tollywood']
5hosf3lG4PI49MsLxTqcZa,Zikar Sandhu,31.0,129.0,[]
28kGdf2ant8i73Fab2F7xq,Amantej Hundal,50.0,927025.0,['punjabi pop']
4qXC0i02bSFstECuXP2ZpL,Blxst,68.0,416847.0,"['pop rap', 'westcoast flow']"
1PpDfXOUG7gxUjR1quWnwp,Amanda Reifer,58.0,9311.0,['barbadian pop']
687cZJR45JO7jhk1LHIbgq,Tems,72.0,1156870.0,"['afro r&b', 'afrobeats', 'alte', 'nigerian pop']"
1UhspKnJSXSz6I0pFtZhuy,Nushrratt Bharuccha,38.0,286.0,[]
6UBA15slIuadJ8h2lPRPos,Tech N9ne,67.0,2717533.0,['kansas city hip hop']
1A8NEJYo3VW9aIZ6l55Dgu,Joey Cool,50.0,39141.0,['kansas city hip hop']
7vTyZmNA6LC0WRDg7V6yle,King Iso,54.0,91624.0,[]
1T8S48bD91THNKBByWBDyn,Dwayne Johnson,58.0,283787.0,['meme']
3Il6TyOnML9fMSCyDMbUCO,SAMBATA,43.0,257959.0,[]
3Oim8XBPbznAa8Jj8QzNc8,Cults,68.0,732988.0,"['experimental pop', 'indie surf']"
4vpGVGgxSDcCTmqYbsOnsn,Amber Coffman,58.0,16269.0,['art pop']
1oMKeiHXRkg7tNqwhaS3fu,MC Altaf,45.0,199383.0,"['desi hip hop', 'desi trap']"
3vQ75vDDu0nhfHuEW3n17Z,Phenom,40.0,842.0,[]
0ea0y5ZxnN5TbEDzNtx5Fk,Nimrat Khaira,55.0,1807951.0,['punjabi pop']
0tcz5e3MX0tze3AN4S6rdq,Kaushik Iyer,36.0,29.0,[]
7hYZXC29LqX4vWGloviTyG,Baba Sehgal,48.0,113498.0,"['desi hip hop', 'hindi hip hop']"
1RRpag2X9S30WTj1bZF9mX,Arjan virk,44.0,195.0,[]
4s5P33ladNMi7gcBMHwp9a,HRJXT,45.0,36590.0,"['punjabi hip hop', 'punjabi pop']"
0zcKJMI0E5YGHl7vIXPUPZ,Aavrutti,33.0,31733.0,"['desi hip hop', 'hindi hip hop']"
6WnYIHyaTeR8cxmaWX9Rez,D'Evil,38.0,24120.0,"['desi hip hop', 'hindi hip hop', 'indian underground rap']"
0GG56bFqGJ0zGjkOx7NTwm,Shah Rule,40.0,64007.0,"['desi hip hop', 'desi trap', 'hindi hip hop']"
6fOMl44jA4Sp5b9PpYCkzz,NF,79.0,8805949.0,"['hip hop', 'pop rap']"
207e202Dz3barZ9ij9jGpR,Bobo Shashi,42.0,3319.0,['tamil hip hop']
3bn93QEHOITZ4ARuiZdfRA,Morrisson,47.0,52864.0,"['london rap', 'uk hip hop']"
48u29zX9L4zVf57TbYV7Oj,Two Stacks,4.0,12.0,[]
4DBNGKCWVHaxuDNBAgTiJH,Pink Panda,46.0,9736.0,['uk dance']
0M0cGJxEvz7f6uEeQUCnKV,Romee Khan,32.0,259.0,[]
6q3p11nP1p80Ey6LrOOSed,Hit-Boy,55.0,74328.0,['drumless hip hop']
0sYnCQ9Eb3RbEHOqVQST8d,Roop Bhullar,43.0,88393.0,['punjabi pop']
4F5ZNBJDep3GTrMip2tpI4,Prabh Gill,51.0,477605.0,['punjabi pop']
3crnzLy8R4lVwaigKEOz7V,E-40,65.0,850266.0,"['cali rap', 'gangster rap', 'hyphy', 'oakland hip hop', 'west coast rap']"
13saZpZnCDWOI9D4IJhp1f,Lily Allen,65.0,2009463.0,"['dance pop', 'electropop']"
0DyXyd0D6fMUsuD6yONANx,Miss Pooja,51.0,1715535.0,['punjabi pop']
4pOA7Ulb1xGrjUwCZr0AF0,Tehjeeb Hafi,24.0,19.0,[]
3IG49Dhngr903hQWOFzmlh,Big Homiie G,46.0,57119.0,['memphis hip hop']
2OpqcUtj10HHvGG6h9VYC5,George Jones,60.0,1136992.0,"['country', 'country rock', 'honky tonk']"
1FClsNYBUoNFtGgzeG74dW,Hank Williams,55.0,907446.0,"['country', 'honky tonk', 'traditional country', 'yodeling']"
6LF21o9Yfj4a16Rw38Vxml,Drifting Cowboys,52.0,2876.0,['traditional country']
1LFKKuzn302wp15dYH28id,Tammy Wynette,51.0,571923.0,"['country', 'country dawn', 'nashville sound']"
40SRPccslwLmXEIf9hZUJu,Frankie Carle,18.0,2599.0,"['honky-tonk piano', 'space age pop']"
1qCh4JC6bIICvbo5rnqwp6,Pete Bernhard,24.0,5447.0,['neo honky tonk']
0LhTZWBL8vvxZhJxYBWUmi,James Hand,23.0,5454.0,"['honky tonk', 'roots americana']"
3tsk4jo72o6tDjCGaMJUGF,Charlie Walker,28.0,6148.0,"['classic country pop', 'honky tonk', 'western swing']"
